sex,age,juv_misd_count,priors_count,age_cat_25_45,age_cat_Greaterthan45,age_cat_Lessthan25,race_African_American,race_Caucasian,c_charge_degree_F,c_charge_degree_M,twoyearrecid
1,29,0,5,1,0,0,1,0,1,0,1
1,52,0,0,0,1,0,1,0,0,1,1
1,59,0,13,0,1,0,1,0,1,0,1
1,20,1,1,0,0,1,1,0,1,0,1
1,27,0,7,1,0,0,1,0,1,0,1
1,31,0,4,1,0,0,0,1,1,0,1
1,24,0,4,0,0,1,1,0,1,0,1
1,30,0,0,1,0,0,0,1,0,1,1
1,32,0,2,1,0,0,1,0,1,0,1
1,69,0,0,0,1,0,0,1,0,1,1
1,55,0,0,0,1,0,0,1,0,1,1
1,28,0,7,1,0,0,1,0,1,0,1
1,27,0,0,1,0,0,0,1,0,1,1
0,20,0,1,0,0,1,1,0,1,0,1
1,36,0,2,1,0,0,1,0,1,0,1
1,25,1,10,1,0,0,1,0,1,0,1
1,32,1,12,1,0,0,1,0,0,1,1
1,21,0,1,0,0,1,1,0,1,0,1
1,35,0,2,1,0,0,0,1,0,1,1
1,49,0,5,0,1,0,0,1,1,0,1
1,28,0,5,1,0,0,1,0,1,0,1
1,48,0,20,0,1,0,0,1,1,0,1
1,20,0,0,0,0,1,1,0,0,1,1
1,21,0,1,0,0,1,1,0,1,0,1
1,35,0,0,1,0,0,0,1,0,1,1
1,44,0,2,1,0,0,0,1,1,0,1
1,52,0,3,0,1,0,1,0,0,1,1
0,52,0,0,0,1,0,0,1,1,0,1
1,21,0,0,0,0,1,1,0,0,1,1
0,30,0,9,1,0,0,0,1,1,0,1
1,35,0,12,1,0,0,1,0,1,0,1
1,23,0,2,0,0,1,1,0,1,0,1
0,64,0,1,0,1,0,1,0,0,1,1
1,20,0,1,0,0,1,0,1,1,0,1
1,21,0,0,0,0,1,1,0,1,0,1
1,25,13,21,1,0,0,1,0,1,0,1
1,39,0,1,1,0,0,1,0,1,0,1
1,26,0,2,1,0,0,0,1,1,0,1
1,42,0,3,1,0,0,0,1,1,0,1
1,38,0,3,1,0,0,1,0,1,0,1
1,67,0,0,0,1,0,0,1,1,0,1
1,31,0,1,1,0,0,0,1,1,0,1
1,37,0,10,1,0,0,1,0,1,0,1
1,31,0,6,1,0,0,0,1,0,1,1
1,28,0,9,1,0,0,1,0,1,0,1
0,30,3,10,1,0,0,1,0,1,0,1
1,35,0,0,1,0,0,1,0,1,0,1
1,57,0,23,0,1,0,1,0,1,0,1
0,39,0,8,1,0,0,0,1,1,0,1
1,29,1,2,1,0,0,1,0,0,1,1
1,62,0,13,0,1,0,1,0,1,0,1
1,22,0,0,0,0,1,1,0,0,1,1
1,26,0,2,1,0,0,1,0,1,0,1
1,50,0,3,0,1,0,0,1,0,1,1
1,25,0,3,1,0,0,1,0,1,0,1
0,65,0,1,0,1,0,0,1,0,1,1
0,31,0,0,1,0,0,1,0,1,0,1
1,34,0,6,1,0,0,1,0,1,0,1
1,30,0,14,1,0,0,1,0,1,0,1
1,51,0,3,0,1,0,0,1,1,0,1
0,27,0,4,1,0,0,1,0,1,0,1
1,22,0,2,0,0,1,0,1,1,0,1
1,29,0,2,1,0,0,1,0,1,0,1
1,27,0,1,1,0,0,1,0,1,0,1
1,29,0,6,1,0,0,0,1,1,0,1
1,24,0,1,0,0,1,1,0,0,1,1
1,28,0,9,1,0,0,0,1,1,0,1
1,24,0,9,0,0,1,1,0,0,1,1
1,31,1,16,1,0,0,1,0,1,0,1
1,23,1,7,0,0,1,1,0,1,0,1
0,25,0,4,1,0,0,1,0,1,0,1
1,50,0,0,0,1,0,0,1,1,0,1
1,47,0,3,0,1,0,1,0,1,0,1
0,26,0,3,1,0,0,1,0,1,0,1
1,20,1,1,0,0,1,1,0,1,0,1
1,34,0,9,1,0,0,1,0,1,0,1
1,46,0,9,0,1,0,1,0,1,0,1
1,21,0,0,0,0,1,1,0,1,0,1
0,27,0,2,1,0,0,0,1,1,0,1
1,21,1,3,0,0,1,1,0,0,1,1
1,57,0,8,0,1,0,1,0,0,1,1
1,33,0,4,1,0,0,1,0,1,0,1
1,23,1,4,0,0,1,1,0,1,0,1
1,22,0,0,0,0,1,0,1,0,1,1
0,33,0,1,1,0,0,0,1,0,1,1
1,40,0,3,1,0,0,1,0,1,0,1
1,32,3,10,1,0,0,1,0,1,0,1
1,19,1,2,0,0,1,1,0,1,0,1
1,23,0,6,0,0,1,1,0,1,0,1
1,39,1,17,1,0,0,0,1,1,0,1
1,42,0,6,1,0,0,1,0,1,0,1
1,32,2,10,1,0,0,0,1,1,0,1
1,23,0,4,0,0,1,0,1,0,1,1
1,58,0,10,0,1,0,1,0,1,0,1
1,42,0,9,1,0,0,1,0,1,0,1
1,26,0,1,1,0,0,0,1,1,0,1
1,33,0,2,1,0,0,1,0,1,0,1
1,23,0,0,0,0,1,1,0,0,1,1
1,25,1,4,1,0,0,1,0,1,0,1
1,32,0,0,1,0,0,1,0,1,0,1
1,38,0,19,1,0,0,1,0,1,0,1
1,27,0,6,1,0,0,1,0,1,0,1
1,25,0,0,1,0,0,0,1,0,1,1
0,31,0,2,1,0,0,0,1,1,0,1
1,30,0,8,1,0,0,1,0,1,0,1
1,21,0,1,0,0,1,0,1,0,1,1
1,27,0,6,1,0,0,1,0,1,0,1
1,45,0,13,0,1,0,1,0,0,1,1
1,23,0,0,0,0,1,0,1,1,0,1
0,26,0,5,1,0,0,1,0,1,0,1
1,21,0,1,0,0,1,1,0,1,0,1
1,23,0,3,0,0,1,1,0,1,0,1
1,24,0,1,0,0,1,1,0,1,0,1
0,21,0,1,0,0,1,1,0,1,0,1
0,37,0,7,1,0,0,0,1,1,0,1
1,28,0,2,1,0,0,0,1,1,0,1
0,24,0,2,0,0,1,1,0,1,0,1
1,24,0,2,0,0,1,1,0,0,1,1
1,33,0,1,1,0,0,1,0,0,1,1
1,26,3,24,1,0,0,1,0,0,1,1
0,38,0,1,1,0,0,0,1,0,1,1
1,27,0,7,1,0,0,1,0,1,0,1
0,31,0,2,1,0,0,0,1,1,0,1
1,28,0,5,1,0,0,1,0,0,1,1
1,25,0,6,1,0,0,0,1,0,1,1
1,40,0,5,1,0,0,1,0,1,0,1
1,21,0,0,0,0,1,1,0,1,0,1
1,28,1,10,1,0,0,1,0,1,0,1
1,20,1,2,0,0,1,1,0,1,0,1
1,31,0,10,1,0,0,1,0,1,0,1
1,22,4,7,0,0,1,1,0,1,0,1
1,31,0,3,1,0,0,1,0,1,0,1
1,20,0,0,0,0,1,1,0,1,0,1
1,34,0,1,1,0,0,1,0,0,1,1
1,27,0,18,1,0,0,0,1,1,0,1
0,38,0,3,1,0,0,1,0,1,0,1
1,21,0,0,0,0,1,0,1,1,0,1
1,25,0,0,1,0,0,1,0,0,1,1
1,53,0,6,0,1,0,1,0,0,1,1
1,27,0,0,1,0,0,0,1,0,1,1
1,29,0,5,1,0,0,1,0,1,0,1
1,26,0,1,1,0,0,1,0,1,0,1
1,37,8,23,1,0,0,1,0,1,0,1
1,36,2,25,1,0,0,1,0,0,1,1
1,28,0,18,1,0,0,1,0,1,0,1
1,21,0,7,0,0,1,1,0,1,0,1
0,27,0,0,1,0,0,1,0,0,1,1
1,36,0,26,1,0,0,1,0,1,0,1
1,27,4,9,1,0,0,1,0,1,0,1
0,36,0,5,1,0,0,1,0,1,0,1
1,23,0,2,0,0,1,1,0,1,0,1
1,20,0,1,0,0,1,1,0,1,0,1
0,37,0,2,1,0,0,0,1,1,0,1
1,41,0,4,1,0,0,1,0,0,1,1
1,37,0,0,1,0,0,1,0,1,0,1
0,56,0,10,0,1,0,0,1,1,0,1
1,23,0,0,0,0,1,1,0,1,0,1
0,23,0,1,0,0,1,1,0,1,0,1
1,25,0,0,1,0,0,1,0,1,0,1
1,24,0,1,0,0,1,1,0,1,0,1
1,24,0,2,0,0,1,0,1,1,0,1
1,23,0,0,0,0,1,1,0,1,0,1
1,24,0,1,0,0,1,1,0,1,0,1
1,33,0,3,1,0,0,0,1,1,0,1
1,44,0,0,1,0,0,0,1,0,1,1
1,19,1,3,0,0,1,1,0,1,0,1
1,24,0,3,0,0,1,1,0,1,0,1
0,28,0,0,1,0,0,0,1,1,0,1
1,21,0,0,0,0,1,1,0,0,1,1
1,21,0,0,0,0,1,0,1,1,0,1
1,31,0,3,1,0,0,0,1,1,0,1
1,27,0,0,1,0,0,0,1,1,0,1
1,28,0,7,1,0,0,1,0,1,0,1
1,25,0,1,1,0,0,1,0,1,0,1
0,30,0,15,1,0,0,1,0,0,1,1
1,27,0,0,1,0,0,1,0,1,0,1
1,31,0,5,1,0,0,0,1,1,0,1
1,30,0,0,1,0,0,0,1,0,1,1
1,26,0,1,1,0,0,1,0,0,1,1
0,22,0,2,0,0,1,0,1,0,1,1
1,58,0,1,0,1,0,0,1,1,0,1
1,34,0,3,1,0,0,0,1,0,1,1
1,32,0,1,1,0,0,0,1,1,0,1
1,29,0,0,1,0,0,1,0,0,1,1
1,56,0,3,0,1,0,1,0,0,1,1
1,46,0,7,0,1,0,0,1,1,0,1
1,38,0,5,1,0,0,0,1,1,0,1
0,35,0,0,1,0,0,1,0,0,1,1
1,20,0,0,0,0,1,0,1,1,0,1
0,32,0,2,1,0,0,0,1,1,0,1
1,24,0,0,0,0,1,1,0,0,1,1
1,24,0,1,0,0,1,1,0,0,1,1
1,26,0,0,1,0,0,1,0,0,1,1
1,52,0,16,0,1,0,0,1,1,0,1
1,37,0,3,1,0,0,1,0,1,0,1
0,36,0,3,1,0,0,0,1,1,0,1
1,28,0,11,1,0,0,1,0,1,0,1
0,19,0,1,0,0,1,1,0,1,0,1
1,34,0,0,1,0,0,1,0,0,1,1
1,37,0,7,1,0,0,0,1,1,0,1
1,21,0,0,0,0,1,1,0,1,0,1
1,27,0,2,1,0,0,1,0,1,0,1
0,23,0,2,0,0,1,1,0,1,0,1
1,32,0,8,1,0,0,1,0,1,0,1
1,21,0,1,0,0,1,1,0,1,0,1
1,22,0,2,0,0,1,1,0,1,0,1
0,33,0,0,1,0,0,1,0,1,0,1
1,25,0,5,1,0,0,0,1,1,0,1
1,23,0,3,0,0,1,1,0,1,0,1
0,43,0,3,1,0,0,0,1,0,1,1
1,56,0,9,0,1,0,0,1,0,1,1
0,20,0,1,0,0,1,1,0,1,0,1
1,50,0,2,0,1,0,1,0,0,1,1
1,20,0,1,0,0,1,1,0,1,0,1
0,36,0,3,1,0,0,1,0,1,0,1
0,42,0,1,1,0,0,0,1,1,0,1
1,34,0,21,1,0,0,1,0,0,1,1
0,24,0,4,0,0,1,1,0,1,0,1
0,25,0,0,1,0,0,0,1,1,0,1
1,37,0,20,1,0,0,1,0,1,0,1
1,24,0,1,0,0,1,1,0,1,0,1
1,21,0,1,0,0,1,1,0,1,0,1
0,21,0,0,0,0,1,1,0,1,0,1
0,27,0,0,1,0,0,0,1,1,0,1
1,22,0,0,0,0,1,1,0,1,0,1
1,24,0,7,0,0,1,1,0,1,0,1
1,33,0,3,1,0,0,1,0,1,0,1
1,24,0,1,0,0,1,1,0,1,0,1
1,24,0,3,0,0,1,0,1,1,0,1
1,34,0,5,1,0,0,0,1,1,0,1
1,23,0,2,0,0,1,0,1,1,0,1
1,21,0,1,0,0,1,0,1,1,0,1
0,22,1,2,0,0,1,1,0,0,1,1
1,29,0,6,1,0,0,1,0,1,0,1
1,45,0,3,0,1,0,0,1,0,1,1
1,31,0,4,1,0,0,0,1,1,0,1
1,24,4,14,0,0,1,1,0,1,0,1
1,51,0,22,0,1,0,1,0,1,0,1
1,47,0,19,0,1,0,1,0,1,0,1
1,51,0,0,0,1,0,1,0,0,1,1
1,33,0,0,1,0,0,0,1,1,0,1
1,35,0,5,1,0,0,1,0,1,0,1
1,27,0,2,1,0,0,1,0,1,0,1
0,29,0,9,1,0,0,1,0,1,0,1
1,24,0,3,0,0,1,1,0,1,0,1
1,37,0,11,1,0,0,1,0,0,1,1
1,26,0,4,1,0,0,1,0,1,0,1
1,27,0,6,1,0,0,1,0,1,0,1
1,39,0,9,1,0,0,0,1,1,0,1
1,37,0,4,1,0,0,0,1,0,1,1
1,22,0,3,0,0,1,0,1,0,1,1
1,25,0,0,1,0,0,1,0,0,1,1
0,29,0,1,1,0,0,0,1,0,1,1
1,59,0,22,0,1,0,1,0,1,0,1
1,53,0,0,0,1,0,0,1,0,1,1
1,33,0,2,1,0,0,1,0,1,0,1
1,32,0,0,1,0,0,0,1,0,1,1
1,35,0,6,1,0,0,1,0,1,0,1
0,42,0,5,1,0,0,0,1,0,1,1
1,42,0,4,1,0,0,0,1,1,0,1
1,23,0,6,0,0,1,1,0,1,0,1
0,42,0,0,1,0,0,1,0,0,1,1
0,43,0,2,1,0,0,1,0,1,0,1
1,32,0,7,1,0,0,1,0,1,0,1
1,21,0,0,0,0,1,1,0,1,0,1
1,32,0,17,1,0,0,1,0,1,0,1
1,32,0,3,1,0,0,0,1,1,0,1
1,32,0,10,1,0,0,1,0,1,0,1
1,47,0,5,0,1,0,0,1,0,1,1
1,63,0,10,0,1,0,0,1,1,0,1
1,38,1,16,1,0,0,1,0,1,0,1
1,32,0,6,1,0,0,1,0,0,1,1
1,31,0,4,1,0,0,1,0,1,0,1
1,33,0,1,1,0,0,0,1,1,0,1
1,40,0,0,1,0,0,0,1,0,1,1
1,36,0,14,1,0,0,1,0,1,0,1
0,26,0,4,1,0,0,0,1,1,0,1
1,52,0,2,0,1,0,0,1,1,0,1
1,33,0,1,1,0,0,1,0,0,1,1
1,22,0,2,0,0,1,1,0,1,0,1
0,48,0,1,0,1,0,0,1,0,1,1
1,21,1,4,0,0,1,0,1,0,1,1
0,39,2,22,1,0,0,1,0,1,0,1
0,33,0,0,1,0,0,0,1,0,1,1
1,43,0,0,1,0,0,1,0,1,0,1
1,31,0,9,1,0,0,1,0,0,1,1
1,23,1,2,0,0,1,1,0,1,0,1
1,34,0,13,1,0,0,1,0,1,0,1
0,33,0,0,1,0,0,0,1,0,1,1
1,38,0,5,1,0,0,0,1,1,0,1
0,36,0,4,1,0,0,1,0,0,1,1
1,35,0,3,1,0,0,0,1,1,0,1
1,35,0,1,1,0,0,0,1,0,1,1
0,36,0,1,1,0,0,1,0,1,0,1
1,51,0,6,0,1,0,0,1,1,0,1
1,24,0,8,0,0,1,1,0,1,0,1
1,32,0,0,1,0,0,0,1,1,0,1
1,43,0,8,1,0,0,1,0,1,0,1
1,42,0,10,1,0,0,1,0,0,1,1
1,22,0,1,0,0,1,1,0,1,0,1
1,42,0,0,1,0,0,1,0,1,0,1
1,40,0,0,1,0,0,0,1,0,1,1
1,25,1,2,1,0,0,1,0,1,0,1
1,25,0,0,1,0,0,0,1,0,1,1
1,21,0,2,0,0,1,0,1,1,0,1
1,24,0,11,0,0,1,1,0,1,0,1
1,23,0,2,0,0,1,1,0,0,1,1
1,39,0,7,1,0,0,1,0,1,0,1
1,22,0,1,0,0,1,1,0,0,1,1
1,33,0,0,1,0,0,0,1,0,1,1
1,29,0,16,1,0,0,1,0,1,0,1
0,25,0,2,1,0,0,0,1,0,1,1
1,34,0,16,1,0,0,0,1,1,0,1
1,27,0,0,1,0,0,1,0,1,0,1
1,39,2,19,1,0,0,1,0,1,0,1
1,50,0,13,0,1,0,1,0,1,0,1
1,31,0,4,1,0,0,1,0,1,0,1
1,33,0,14,1,0,0,1,0,1,0,1
1,22,0,0,0,0,1,1,0,0,1,1
1,44,0,0,1,0,0,1,0,1,0,1
0,29,0,2,1,0,0,0,1,1,0,1
1,46,0,2,0,1,0,0,1,1,0,1
1,24,0,2,0,0,1,1,0,1,0,1
0,52,0,2,0,1,0,1,0,1,0,1
1,27,0,0,1,0,0,1,0,0,1,1
0,21,0,0,0,0,1,1,0,1,0,1
1,24,0,5,0,0,1,1,0,1,0,1
1,26,0,4,1,0,0,1,0,1,0,1
1,50,0,9,0,1,0,0,1,1,0,1
1,23,0,0,0,0,1,0,1,1,0,1
1,37,0,22,1,0,0,1,0,0,1,1
1,32,0,1,1,0,0,1,0,0,1,1
1,52,0,4,0,1,0,0,1,0,1,1
1,26,0,2,1,0,0,0,1,1,0,1
0,34,0,0,1,0,0,0,1,1,0,1
1,30,0,0,1,0,0,1,0,1,0,1
1,24,0,3,0,0,1,1,0,1,0,1
1,25,0,0,1,0,0,1,0,0,1,1
1,25,0,4,1,0,0,1,0,0,1,1
1,26,0,1,1,0,0,0,1,1,0,1
1,21,0,1,0,0,1,1,0,1,0,1
1,22,0,1,0,0,1,0,1,1,0,1
1,57,0,9,0,1,0,0,1,1,0,1
1,33,0,0,1,0,0,0,1,0,1,1
1,51,0,6,0,1,0,0,1,0,1,1
1,28,0,1,1,0,0,0,1,1,0,1
0,44,0,1,1,0,0,0,1,0,1,1
1,25,0,0,1,0,0,1,0,1,0,1
1,33,0,5,1,0,0,0,1,1,0,1
0,21,0,0,0,0,1,1,0,1,0,1
1,29,0,29,1,0,0,1,0,1,0,1
0,23,0,0,0,0,1,1,0,1,0,1
1,31,0,11,1,0,0,1,0,1,0,1
1,32,0,6,1,0,0,0,1,1,0,1
1,33,0,3,1,0,0,0,1,0,1,1
1,58,0,5,0,1,0,0,1,1,0,1
1,33,0,2,1,0,0,1,0,1,0,1
1,23,0,2,0,0,1,0,1,1,0,1
1,29,0,0,1,0,0,1,0,0,1,1
1,37,0,4,1,0,0,0,1,0,1,1
1,19,0,3,0,0,1,1,0,1,0,1
0,23,0,0,0,0,1,1,0,1,0,1
1,31,0,17,1,0,0,0,1,1,0,1
1,29,0,6,1,0,0,1,0,0,1,1
1,30,0,0,1,0,0,1,0,0,1,1
1,29,2,12,1,0,0,1,0,1,0,1
1,25,0,1,1,0,0,1,0,0,1,1
1,27,0,4,1,0,0,1,0,1,0,1
1,30,0,7,1,0,0,0,1,1,0,1
1,31,0,15,1,0,0,1,0,0,1,1
1,20,0,1,0,0,1,1,0,0,1,1
1,26,0,2,1,0,0,0,1,1,0,1
1,34,0,0,1,0,0,0,1,1,0,1
1,29,0,0,1,0,0,1,0,1,0,1
1,34,0,0,1,0,0,1,0,0,1,1
1,46,0,1,0,1,0,1,0,0,1,1
1,26,0,3,1,0,0,1,0,1,0,1
1,37,0,11,1,0,0,1,0,1,0,1
1,30,0,10,1,0,0,1,0,0,1,1
1,55,0,5,0,1,0,1,0,1,0,1
1,22,0,0,0,0,1,1,0,1,0,1
1,20,0,0,0,0,1,1,0,1,0,1
1,29,0,6,1,0,0,1,0,1,0,1
1,34,0,5,1,0,0,0,1,0,1,1
1,20,0,1,0,0,1,0,1,0,1,1
1,24,0,8,0,0,1,0,1,1,0,1
1,29,1,8,1,0,0,1,0,0,1,1
1,34,0,2,1,0,0,0,1,1,0,1
1,44,0,6,1,0,0,0,1,1,0,1
1,27,0,3,1,0,0,1,0,1,0,1
0,24,1,3,0,0,1,0,1,0,1,1
1,20,1,2,0,0,1,1,0,1,0,1
1,53,0,15,0,1,0,1,0,1,0,1
1,38,0,0,1,0,0,1,0,0,1,1
1,21,0,1,0,0,1,1,0,1,0,1
1,22,0,0,0,0,1,1,0,1,0,1
0,44,0,0,1,0,0,0,1,0,1,1
1,38,0,5,1,0,0,0,1,0,1,1
1,42,0,17,1,0,0,1,0,0,1,1
1,38,0,2,1,0,0,0,1,1,0,1
1,21,0,1,0,0,1,1,0,1,0,1
1,32,0,9,1,0,0,1,0,0,1,1
1,30,0,1,1,0,0,0,1,1,0,1
0,51,0,0,0,1,0,0,1,0,1,1
0,34,0,0,1,0,0,0,1,1,0,1
1,24,0,7,0,0,1,1,0,1,0,1
0,38,0,5,1,0,0,0,1,1,0,1
1,31,0,1,1,0,0,1,0,0,1,1
1,33,0,1,1,0,0,1,0,1,0,1
1,27,0,9,1,0,0,1,0,1,0,1
1,38,0,9,1,0,0,1,0,1,0,1
1,20,0,0,0,0,1,0,1,1,0,1
1,30,0,9,1,0,0,1,0,1,0,1
1,36,0,9,1,0,0,0,1,1,0,1
1,23,0,2,0,0,1,1,0,0,1,1
1,39,0,21,1,0,0,1,0,1,0,1
1,29,0,3,1,0,0,0,1,1,0,1
1,58,0,2,0,1,0,0,1,0,1,1
1,23,0,3,0,0,1,0,1,0,1,1
1,51,0,0,0,1,0,1,0,1,0,1
1,40,0,5,1,0,0,1,0,1,0,1
1,27,0,2,1,0,0,1,0,0,1,1
1,49,0,11,0,1,0,1,0,0,1,1
1,21,0,2,0,0,1,1,0,1,0,1
0,61,0,8,0,1,0,0,1,1,0,1
1,54,0,3,0,1,0,1,0,1,0,1
1,48,0,8,0,1,0,1,0,1,0,1
1,30,0,6,1,0,0,1,0,0,1,1
1,26,1,10,1,0,0,1,0,1,0,1
1,37,0,12,1,0,0,1,0,1,0,1
1,26,0,4,1,0,0,1,0,1,0,1
1,29,0,7,1,0,0,1,0,0,1,1
1,26,0,1,1,0,0,1,0,0,1,1
1,27,0,2,1,0,0,0,1,1,0,1
1,33,0,13,1,0,0,1,0,1,0,1
1,55,0,0,0,1,0,0,1,0,1,1
1,21,1,6,0,0,1,1,0,1,0,1
0,29,0,6,1,0,0,0,1,1,0,1
1,24,0,2,0,0,1,1,0,0,1,1
1,50,0,12,0,1,0,1,0,1,0,1
1,24,0,1,0,0,1,1,0,0,1,1
1,30,0,0,1,0,0,1,0,1,0,1
1,31,0,0,1,0,0,1,0,1,0,1
1,24,1,9,0,0,1,1,0,0,1,1
0,43,0,22,1,0,0,0,1,0,1,1
0,29,0,1,1,0,0,0,1,1,0,1
1,25,0,5,1,0,0,1,0,1,0,1
1,24,0,1,0,0,1,1,0,0,1,1
1,31,0,0,1,0,0,0,1,0,1,1
1,29,0,4,1,0,0,0,1,0,1,1
1,51,0,11,0,1,0,1,0,0,1,1
1,29,0,12,1,0,0,1,0,1,0,1
1,39,1,13,1,0,0,1,0,1,0,1
1,59,0,15,0,1,0,1,0,0,1,1
1,23,0,3,0,0,1,1,0,1,0,1
0,21,0,0,0,0,1,1,0,1,0,1
1,47,0,28,0,1,0,0,1,1,0,1
1,34,0,7,1,0,0,1,0,1,0,1
1,58,0,4,0,1,0,0,1,1,0,1
1,36,0,16,1,0,0,1,0,1,0,1
1,34,0,5,1,0,0,1,0,1,0,1
1,25,0,1,1,0,0,1,0,1,0,1
1,22,0,0,0,0,1,1,0,1,0,1
0,43,0,0,1,0,0,0,1,0,1,1
1,29,0,7,1,0,0,1,0,0,1,1
1,27,0,8,1,0,0,1,0,0,1,1
1,29,0,1,1,0,0,1,0,0,1,1
0,39,1,11,1,0,0,0,1,1,0,1
1,22,1,3,0,0,1,1,0,1,0,1
1,51,0,1,0,1,0,0,1,1,0,1
1,29,2,6,1,0,0,1,0,1,0,1
1,24,0,1,0,0,1,1,0,0,1,1
1,21,0,1,0,0,1,0,1,1,0,1
1,26,0,4,1,0,0,0,1,1,0,1
1,21,0,1,0,0,1,1,0,1,0,1
1,52,0,0,0,1,0,1,0,0,1,1
1,56,0,12,0,1,0,1,0,1,0,1
0,48,0,8,0,1,0,0,1,0,1,1
1,66,0,1,0,1,0,0,1,1,0,1
1,31,0,4,1,0,0,0,1,0,1,1
1,25,0,9,1,0,0,1,0,1,0,1
1,51,0,12,0,1,0,1,0,1,0,1
0,31,0,2,1,0,0,1,0,1,0,1
1,29,0,3,1,0,0,1,0,1,0,1
0,53,0,6,0,1,0,0,1,1,0,1
1,21,1,1,0,0,1,1,0,1,0,1
0,27,0,1,1,0,0,1,0,1,0,1
1,51,0,0,0,1,0,1,0,1,0,1
1,34,0,10,1,0,0,1,0,1,0,1
1,38,0,2,1,0,0,1,0,1,0,1
1,32,0,5,1,0,0,0,1,1,0,1
1,28,0,1,1,0,0,0,1,0,1,1
0,28,0,1,1,0,0,0,1,0,1,1
1,43,0,0,1,0,0,1,0,1,0,1
1,33,0,21,1,0,0,1,0,0,1,1
1,22,0,1,0,0,1,1,0,1,0,1
1,20,0,2,0,0,1,1,0,1,0,1
1,28,0,0,1,0,0,1,0,0,1,1
1,41,0,3,1,0,0,0,1,0,1,1
1,24,0,0,0,0,1,1,0,0,1,1
1,20,0,1,0,0,1,1,0,1,0,1
0,40,0,15,1,0,0,1,0,1,0,1
1,39,0,0,1,0,0,1,0,1,0,1
1,39,0,2,1,0,0,0,1,1,0,1
1,29,0,0,1,0,0,1,0,0,1,1
1,25,0,2,1,0,0,0,1,0,1,1
0,23,0,0,0,0,1,0,1,1,0,1
1,22,0,1,0,0,1,1,0,1,0,1
1,26,3,3,1,0,0,1,0,0,1,1
0,24,0,3,0,0,1,1,0,0,1,1
1,36,0,1,1,0,0,0,1,1,0,1
1,39,0,10,1,0,0,0,1,1,0,1
1,25,1,7,1,0,0,1,0,1,0,1
1,27,0,12,1,0,0,1,0,1,0,1
1,26,1,18,1,0,0,1,0,1,0,1
1,38,0,2,1,0,0,1,0,1,0,1
1,20,0,1,0,0,1,0,1,1,0,1
1,24,0,2,0,0,1,1,0,0,1,1
1,47,0,0,0,1,0,1,0,1,0,1
0,36,0,1,1,0,0,1,0,1,0,1
1,25,1,3,1,0,0,1,0,0,1,1
1,23,0,5,0,0,1,1,0,1,0,1
1,35,0,2,1,0,0,0,1,1,0,1
0,19,0,0,0,0,1,1,0,0,1,1
1,32,0,0,1,0,0,0,1,1,0,1
0,39,0,0,1,0,0,0,1,0,1,1
1,30,0,12,1,0,0,1,0,1,0,1
1,29,1,8,1,0,0,1,0,1,0,1
1,27,1,9,1,0,0,1,0,1,0,1
0,47,1,21,0,1,0,1,0,0,1,1
1,25,0,13,1,0,0,0,1,1,0,1
1,23,0,0,0,0,1,1,0,1,0,1
1,56,0,5,0,1,0,1,0,1,0,1
1,43,0,2,1,0,0,0,1,1,0,1
1,22,0,0,0,0,1,1,0,1,0,1
1,22,0,1,0,0,1,1,0,1,0,1
1,23,0,3,0,0,1,1,0,1,0,1
0,51,0,0,0,1,0,0,1,0,1,1
1,62,0,22,0,1,0,1,0,1,0,1
1,25,0,0,1,0,0,1,0,1,0,1
0,22,0,3,0,0,1,0,1,1,0,1
1,21,0,0,0,0,1,0,1,1,0,1
0,39,0,2,1,0,0,0,1,1,0,1
1,43,0,8,1,0,0,1,0,1,0,1
1,22,0,0,0,0,1,1,0,0,1,1
1,43,0,0,1,0,0,0,1,1,0,1
1,27,0,7,1,0,0,0,1,1,0,1
1,31,0,1,1,0,0,0,1,1,0,1
1,22,0,0,0,0,1,0,1,1,0,1
1,26,0,6,1,0,0,1,0,0,1,1
1,47,0,1,0,1,0,0,1,1,0,1
1,29,0,17,1,0,0,1,0,1,0,1
1,51,0,17,0,1,0,1,0,1,0,1
1,35,0,3,1,0,0,0,1,0,1,1
1,20,0,1,0,0,1,1,0,1,0,1
1,30,0,1,1,0,0,1,0,1,0,1
1,30,0,21,1,0,0,1,0,1,0,1
1,33,0,18,1,0,0,1,0,1,0,1
1,30,1,9,1,0,0,1,0,1,0,1
0,27,0,0,1,0,0,1,0,1,0,1
1,23,0,2,0,0,1,1,0,1,0,1
1,31,0,1,1,0,0,0,1,1,0,1
1,43,0,1,1,0,0,1,0,0,1,1
1,22,0,3,0,0,1,0,1,1,0,1
1,23,0,1,0,0,1,1,0,1,0,1
0,56,0,1,0,1,0,1,0,1,0,1
0,24,0,4,0,0,1,1,0,1,0,1
1,22,1,2,0,0,1,1,0,1,0,1
0,28,0,4,1,0,0,1,0,1,0,1
1,32,0,1,1,0,0,0,1,0,1,1
1,21,0,2,0,0,1,1,0,1,0,1
1,27,0,3,1,0,0,1,0,1,0,1
1,33,0,0,1,0,0,1,0,0,1,1
1,31,0,10,1,0,0,1,0,1,0,1
1,25,0,5,1,0,0,1,0,1,0,1
1,23,1,4,0,0,1,1,0,1,0,1
0,28,0,13,1,0,0,1,0,1,0,1
1,39,0,0,1,0,0,0,1,1,0,1
1,30,0,2,1,0,0,1,0,1,0,1
